algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa,nnaa_raw_original
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,52,53,action_CHO_g,8.023495585410435,0.6051621621621615,0.44175,0.94175
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,53,54,action_CHO_g,8.924453665465487,0.6054900426742535,0.42525,0.92525
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,55,56,action_CHO_g,7.984960979059788,0.60378733997155,0.4155,0.9155
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,58,59,action_CHO_g,9.191758027329684,0.5344644381223332,0.38225,0.88225
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,59,60,action_CHO_g,8.081871236579659,0.6122766714082505,0.42025,0.92025
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,62,63,action_CHO_g,8.380082071032053,0.6434416785206254,0.4225,0.9225
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,63,64,action_CHO_g,7.963052179342596,0.6412041251778096,0.42925,0.92925
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,66,67,action_CHO_g,8.588414308626547,0.5763904694167851,0.4115,0.9115
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,68,69,action_CHO_g,8.45848526359305,0.5685896159317212,0.42325,0.92325
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,69,70,action_CHO_g,9.882367066906092,0.6242958748221905,0.43074999999999997,0.93075
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,70,71,action_CHO_g,7.7535809793907005,0.5988449502133718,0.43200000000000005,0.932
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,71,72,action_CHO_g,9.015525908955192,0.570113086770981,0.40725,0.90725
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,72,73,action_CHO_g,8.489665489804342,0.5641493598862017,0.41174999999999995,0.91175
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,74,75,action_CHO_g,8.219155188376638,0.5805746799431012,0.3945000000000001,0.8945000000000001
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,75,76,action_CHO_g,8.37648153721079,0.5963769559032719,0.42900000000000005,0.929
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,77,78,action_CHO_g,7.450753575811168,0.5855056899004266,0.42700000000000005,0.927
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,78,79,action_CHO_g,8.360299737500043,0.5839985775248933,0.40425,0.90425
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,80,81,action_CHO_g,8.63875557058764,0.5686806543385488,0.42074999999999996,0.92075
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,84,85,action_CHO_g,8.609877429329488,0.6093029871977238,0.4295,0.9295
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,87,88,action_CHO_g,8.733590039539804,0.6299416785206254,0.4335,0.9335
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,88,89,action_CHO_g,8.56197610035562,0.5645348506401132,0.43425,0.93425
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,90,91,action_CHO_g,7.800653655254847,0.5966073968705545,0.41625,0.91625
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,93,94,action_CHO_g,7.88568282280359,0.5945476529160743,0.4465,0.9465
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,95,96,action_CHO_g,8.514662418170767,0.5720725462304409,0.42400000000000004,0.924
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,98,99,action_CHO_g,7.794287737482459,0.5921941678520628,0.389,0.889
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,102,103,action_CHO_g,7.893082369439263,0.5908058321479368,0.42900000000000005,0.929
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,103,104,action_CHO_g,7.799007786216856,0.5987140825035564,0.42800000000000005,0.928
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,104,105,action_CHO_g,8.018518390013886,0.5835106685632999,0.42574999999999996,0.92575
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,105,106,action_CHO_g,8.285697143896162,0.5790156472261735,0.39050000000000007,0.8905000000000001
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,109,110,action_CHO_g,7.8416859535869,0.5638271692745379,0.41925,0.91925
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,110,111,action_CHO_g,7.677993149101473,0.5777361308677096,0.4215,0.9215
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,113,114,action_CHO_g,8.60926331707908,0.5742268847795168,0.44475,0.94475
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,116,117,action_CHO_g,8.32155694799356,0.5907745376955906,0.3912500000000001,0.8912500000000001
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,119,120,action_CHO_g,7.64982691995802,0.5914004267425321,0.41074999999999995,0.91075
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,120,121,action_CHO_g,7.803539938944936,0.5720682788051206,0.41874999999999996,0.91875
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,122,123,action_CHO_g,8.101798154326481,0.6195177809388327,0.4155,0.9155
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,124,125,action_CHO_g,7.620897668581624,0.5842425320056899,0.39349999999999996,0.8935
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,125,126,action_CHO_g,7.877451372898728,0.5988527738264583,0.4065,0.9065
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,126,127,action_CHO_g,7.143734927791961,0.5938285917496444,0.42900000000000005,0.929
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,128,129,action_CHO_g,7.799800995692631,0.6129879089615938,0.42674999999999996,0.92675
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,132,133,action_CHO_g,8.592767031718195,0.6084957325746803,0.43225,0.93225
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,133,134,action_CHO_g,8.498497093175079,0.6052596017069702,0.42974999999999997,0.92975
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,134,135,action_CHO_g,7.792591572576588,0.5938463726884781,0.42625,0.92625
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,135,136,action_CHO_g,8.323377294932671,0.5553264580369845,0.41525,0.91525
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,138,139,action_CHO_g,8.112729179839077,0.6017638691322899,0.42625,0.92625
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,141,142,action_CHO_g,8.676870495562554,0.658160028449502,0.44825000000000004,0.94825
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,147,148,action_CHO_g,8.19432003580071,0.5794736842105267,0.42300000000000004,0.923
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,148,149,action_CHO_g,7.799110838115483,0.5638264580369848,0.4145,0.9145
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,150,151,action_CHO_g,7.649220451707061,0.5472852062588913,0.3712500000000001,0.8712500000000001
vanilla,topological,"action_CHO_g,ka1,kp3,m4,m1,f,kd,Vi,glucose_kinetics_2,ke2,Ib,kmin,d,BW,kabs,insulin_liver,CR,kmax,CF,kp1,b,ka2,ke1,u2ss,Fsnc,m2,sto_solid,action_insulin_U_per_min,sto_liquid,subcut_insulin_1,intestine,subcut_insulin_2,insulin_kinetics,ins_action_utilization,ins_action_prod_1,ins_action_prod_2,glucose_kinetics_1,subcut_glucose",no_graph,0,0,0,20,151,152,action_CHO_g,7.9348124012301104,0.6057133712660027,0.43674999999999997,0.93675
