algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa,noise_level,test_dataset_path,train_dataset_path,nnaa_raw
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,310,60,,0.2930078238267412,0.25075,0.029749999999999943,0.2,datasets/global_test_set.npz,,0.5297499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,311,61,,0.0458577886699526,0.22975,0.008000000000000007,0.2,datasets/global_test_set.npz,,0.508
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,312,62,,0.1844759315434158,0.2353333333333333,0.010249999999999981,0.2,datasets/global_test_set.npz,,0.51025
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,313,63,,0.1172781985129533,0.2348333333333333,0.006999999999999895,0.2,datasets/global_test_set.npz,,0.5069999999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,314,64,,0.1099651139345851,0.26325,0.031000000000000028,0.2,datasets/global_test_set.npz,,0.531
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,315,65,,0.1136354634499166,0.2561666666666667,0.023499999999999965,0.2,datasets/global_test_set.npz,,0.5235
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,316,66,,0.1070488912292858,0.25775,0.021749999999999936,0.2,datasets/global_test_set.npz,,0.5217499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,317,67,,0.1273160857809628,0.23625,0.01574999999999993,0.2,datasets/global_test_set.npz,,0.5157499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,319,68,,0.1431389274586163,0.2426666666666667,0.016000000000000014,0.2,datasets/global_test_set.npz,,0.516
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,320,69,,0.1475179737484832,0.2325833333333333,0.008499999999999952,0.2,datasets/global_test_set.npz,,0.5085
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,321,70,,0.0337634574711813,0.2479166666666667,0.010000000000000009,0.2,datasets/global_test_set.npz,,0.51
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,322,71,,0.0575056125163877,0.2506666666666666,0.0017499999999999183,0.2,datasets/global_test_set.npz,,0.5017499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,323,72,,0.1125582312524799,0.2564166666666667,0.029249999999999998,0.2,datasets/global_test_set.npz,,0.52925
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,324,73,,0.0823570122242315,0.25175,0.003249999999999975,0.2,datasets/global_test_set.npz,,0.49675
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,325,74,,0.0872189603632896,0.25325,0.013000000000000012,0.2,datasets/global_test_set.npz,,0.513
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,326,75,,0.0819114616453619,0.2394999999999999,0.0047500000000000875,0.2,datasets/global_test_set.npz,,0.4952499999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,327,76,,0.0577804425619664,0.2554166666666667,0.01200000000000001,0.2,datasets/global_test_set.npz,,0.512
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,328,77,,0.0612059873414756,0.244,0.020000000000000018,0.2,datasets/global_test_set.npz,,0.52
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,329,78,,0.1193727216840399,0.2585833333333334,0.02100000000000002,0.2,datasets/global_test_set.npz,,0.521
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,330,79,,0.0395226516583176,0.2460833333333333,0.010999999999999899,0.2,datasets/global_test_set.npz,,0.5109999999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,331,80,,0.1144131942089242,0.2291666666666666,0.010750000000000037,0.2,datasets/global_test_set.npz,,0.51075
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,332,81,,0.13926215604541,0.258,0.020000000000000018,0.2,datasets/global_test_set.npz,,0.52
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,333,82,,0.2027271347979674,0.2579166666666667,0.022249999999999992,0.2,datasets/global_test_set.npz,,0.52225
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,334,83,,0.1161494454671533,0.2406666666666666,0.015249999999999986,0.2,datasets/global_test_set.npz,,0.51525
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,335,84,,0.0575092651514735,0.2375833333333333,0.007500000000000007,0.2,datasets/global_test_set.npz,,0.4925
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,336,85,,0.0918921811672181,0.234,0.00824999999999998,0.2,datasets/global_test_set.npz,,0.50825
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,337,86,,0.0826312439651598,0.2508333333333334,0.0009999999999998899,0.2,datasets/global_test_set.npz,,0.5009999999999999
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,338,87,,0.1183510434968391,0.2361666666666666,0.016249999999999987,0.2,datasets/global_test_set.npz,,0.51625
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,339,88,,0.1150741303278759,0.243,0.006750000000000034,0.2,datasets/global_test_set.npz,,0.50675
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,340,89,,0.1532522054023531,0.24325,0.006249999999999978,0.2,datasets/global_test_set.npz,,0.50625
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,341,90,,0.1089218999987268,0.2339999999999999,0.003500000000000003,0.2,datasets/global_test_set.npz,,0.4965
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,342,91,,0.1580125448900142,0.2413333333333333,0.013500000000000068,0.2,datasets/global_test_set.npz,,0.5135000000000001
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,343,92,,0.1233555314357264,0.2544166666666667,0.013499999999999956,0.2,datasets/global_test_set.npz,,0.5135
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,344,93,,0.0409298739790522,0.2334166666666667,0.009499999999999953,0.2,datasets/global_test_set.npz,,0.5095
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,345,94,,0.0429453290068617,0.25875,0.022750000000000048,0.2,datasets/global_test_set.npz,,0.52275
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,346,95,,0.1054916126538963,0.2504166666666667,0.004249999999999976,0.2,datasets/global_test_set.npz,,0.50425
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,347,96,,0.1573462834394837,0.2318333333333333,0.013249999999999984,0.2,datasets/global_test_set.npz,,0.51325
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,348,97,,0.1049327198919414,0.2364166666666667,0.009000000000000008,0.2,datasets/global_test_set.npz,,0.509
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,349,98,,0.2022706941062006,0.2335833333333333,0.01649999999999996,0.2,datasets/global_test_set.npz,,0.5165
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,350,99,,0.0384475179896688,0.24425,0.008000000000000007,0.2,datasets/global_test_set.npz,,0.508
dag,topological,"X0,X3,X2,X1","{0: [], 1: [], 2: [1], 3: [0, 2]}",4,3,0,100,351,100,,0.1824060104784318,0.24475,0.01749999999999996,0.2,datasets/global_test_set.npz,,0.5175
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,250,1,,0.3648030813790594,0.2565,0.018000000000000016,0.2,datasets/global_test_set.npz,,0.518
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,251,2,,0.2757716548459675,0.2406666666666667,0.009000000000000008,0.2,datasets/global_test_set.npz,,0.509
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,252,3,,0.0897909745080796,0.2480833333333334,0.016000000000000014,0.2,datasets/global_test_set.npz,,0.516
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,253,4,,0.2182043084575849,0.24975,0.010000000000000009,0.2,datasets/global_test_set.npz,,0.51
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,254,5,,0.1301977219156291,0.2295,0.007000000000000006,0.2,datasets/global_test_set.npz,,0.493
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,255,6,,0.0894722960493712,0.2289166666666666,0.0022500000000000853,0.2,datasets/global_test_set.npz,,0.4977499999999999
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,256,7,,0.1823453555261854,0.2386666666666666,0.011249999999999982,0.2,datasets/global_test_set.npz,,0.51125
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,257,8,,0.1396246580529362,0.24025,0.009000000000000008,0.2,datasets/global_test_set.npz,,0.509
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,258,9,,0.0810525105929296,0.2501666666666667,0.020000000000000018,0.2,datasets/global_test_set.npz,,0.52
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,259,10,,0.3739618410617155,0.2563333333333333,0.009749999999999925,0.2,datasets/global_test_set.npz,,0.5097499999999999
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,260,11,,0.3871414945614195,0.2569166666666667,0.01200000000000001,0.2,datasets/global_test_set.npz,,0.512
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,261,12,,0.1061526349214661,0.2325833333333333,0.009000000000000008,0.2,datasets/global_test_set.npz,,0.509
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,262,13,,0.0466702064733975,0.2361666666666667,0.01824999999999999,0.2,datasets/global_test_set.npz,,0.51825
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,263,14,,0.2543683196833824,0.23975,0.007500000000000062,0.2,datasets/global_test_set.npz,,0.5075000000000001
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,264,15,,0.1908252874347032,0.24125,0.02475000000000005,0.2,datasets/global_test_set.npz,,0.52475
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,265,16,,0.1346307596933255,0.2323333333333333,0.006249999999999978,0.2,datasets/global_test_set.npz,,0.49375
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,266,17,,0.1225725266441357,0.2574166666666667,0.02100000000000002,0.2,datasets/global_test_set.npz,,0.521
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,267,18,,0.1599986566883376,0.2555,0.03700000000000003,0.2,datasets/global_test_set.npz,,0.537
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,268,19,,0.2669295016078788,0.2541666666666666,0.01649999999999996,0.2,datasets/global_test_set.npz,,0.5165
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,269,20,,0.2280636480139313,0.2516666666666667,0.016000000000000014,0.2,datasets/global_test_set.npz,,0.516
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,270,21,,0.1746893961114267,0.245,0.021749999999999936,0.2,datasets/global_test_set.npz,,0.5217499999999999
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,271,22,,0.1068626194385416,0.22275,0.003500000000000003,0.2,datasets/global_test_set.npz,,0.4965
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,272,23,,0.1374382971007267,0.2321666666666666,0.022750000000000048,0.2,datasets/global_test_set.npz,,0.52275
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,273,24,,0.1826414416801833,0.2330833333333333,0.01200000000000001,0.2,datasets/global_test_set.npz,,0.512
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,274,25,,0.1280709311936208,0.244,0.029000000000000026,0.2,datasets/global_test_set.npz,,0.529
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,275,26,,0.1060241316988626,0.2456666666666667,0.015000000000000013,0.2,datasets/global_test_set.npz,,0.515
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,276,27,,0.100435539073319,0.24675,0.016999999999999904,0.2,datasets/global_test_set.npz,,0.5169999999999999
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,277,28,,0.3784226210600946,0.2440833333333333,0.011499999999999955,0.2,datasets/global_test_set.npz,,0.5115
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,278,29,,0.1069563675160622,0.246,0.00649999999999995,0.2,datasets/global_test_set.npz,,0.5065
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,279,30,,0.0994492763462089,0.26175,0.030750000000000055,0.2,datasets/global_test_set.npz,,0.53075
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,280,31,,0.0727331395748824,0.241,0.0020000000000000018,0.2,datasets/global_test_set.npz,,0.502
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,281,32,,0.0877137834089097,0.2550833333333333,0.022499999999999964,0.2,datasets/global_test_set.npz,,0.5225
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,282,33,,0.2692870043149037,0.2693333333333333,0.029249999999999998,0.2,datasets/global_test_set.npz,,0.52925
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,283,34,,0.4484617069431566,0.2446666666666666,0.022750000000000048,0.2,datasets/global_test_set.npz,,0.52275
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,284,35,,0.2023231444506941,0.2375833333333333,0.016750000000000043,0.2,datasets/global_test_set.npz,,0.51675
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,285,36,,0.1436212837307809,0.254,0.01849999999999996,0.2,datasets/global_test_set.npz,,0.5185
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,286,37,,0.2301976708695971,0.25475,0.03774999999999995,0.2,datasets/global_test_set.npz,,0.53775
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,287,38,,0.3576756397086263,0.2369166666666666,0.021499999999999964,0.2,datasets/global_test_set.npz,,0.5215
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,288,39,,0.09900988880057,0.2331666666666666,0.02299999999999991,0.2,datasets/global_test_set.npz,,0.5229999999999999
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,289,40,,0.0829466401135542,0.2425,0.0129999999999999,0.2,datasets/global_test_set.npz,,0.5129999999999999
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,290,41,,0.0842512055676816,0.2575,0.023500000000000076,0.2,datasets/global_test_set.npz,,0.5235000000000001
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,291,42,,0.1652167747659848,0.2219166666666666,0.010750000000000037,0.2,datasets/global_test_set.npz,,0.51075
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,292,43,,0.0691884521592804,0.2538333333333333,0.013749999999999929,0.2,datasets/global_test_set.npz,,0.5137499999999999
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,293,44,,0.0977848127964031,0.2549166666666667,0.019000000000000017,0.2,datasets/global_test_set.npz,,0.519
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,294,45,,0.1716029424489876,0.2443333333333333,0.0044999999999999485,0.2,datasets/global_test_set.npz,,0.5045
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,295,46,,0.1245560961299957,0.2541666666666667,0.02749999999999997,0.2,datasets/global_test_set.npz,,0.5275
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,296,47,,0.2326363816161194,0.2349166666666666,0.0050000000000000044,0.2,datasets/global_test_set.npz,,0.495
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,297,48,,0.2690189541230431,0.2376666666666667,0.0030000000000000027,0.2,datasets/global_test_set.npz,,0.497
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,298,49,,0.1998984651324651,0.2493333333333333,0.01475000000000004,0.2,datasets/global_test_set.npz,,0.51475
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,299,50,,0.2383059306462643,0.2255,0.012249999999999983,0.2,datasets/global_test_set.npz,,0.51225
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,300,51,,0.104520522662118,0.2355,0.009500000000000064,0.2,datasets/global_test_set.npz,,0.5095000000000001
cpdag_minimal,original,"X0,X1,X2,X3","{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}",4,2,1,100,301,52,,0.1562497977354444,0.23825,0.025499999999999967,0.2,datasets/global_test_set.npz,,0.5255
