algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,ate_difference,ate_relative_error,ate_synthetic,ate_test,dataset_name,intervention_values,intervention_variable,n_synthetic_samples,n_test_samples,target_variable
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,20,101,102,x0_0;x2_0,0.2803316725194453,0.3854014883315023,0.4470440149307251,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,125,1,x0_0;x2_0,0.0573458088338374,0.0788393258439311,0.670029878616333,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,126,2,x0_0;x2_0,0.0537330495417118,0.0738724849741323,0.7811087369918823,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,127,3,x0_0;x2_0,0.1927495611608027,0.2649931314538297,0.5346261262893677,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,128,4,x0_0;x2_0,0.1876869810521602,0.2580330691421658,0.5396887063980103,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,129,5,x0_0;x2_0,0.2291494620740413,0.3150359106410735,0.4982262253761291,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,130,6,x0_0;x2_0,0.0765415442883967,0.1052297259985615,0.6508341431617737,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,131,7,x0_0;x2_0,0.1070324195325373,0.147148744973511,0.6203432679176331,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,132,8,x0_0;x2_0,0.057570160716772,0.0791477660170156,0.6698055267333984,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,133,9,x0_0;x2_0,0.306276739925146,0.4210709062861381,0.4210989475250244,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,134,10,x0_0;x2_0,0.1293126953542231,0.1777797877841248,0.5980629920959473,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,135,11,x0_0;x2_0,0.0867037189900874,0.1192007383337612,0.640671968460083,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,136,12,x0_0;x2_0,0.1183479441106318,0.1627053889105132,0.6090277433395386,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,137,13,x0_0;x2_0,0.022610009998083,0.0310843631264922,0.7047656774520874,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,138,14,x0_0;x2_0,0.0522430551946162,0.0718240327467574,0.6751326322555542,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,139,15,x0_0;x2_0,0.1117624627649784,0.1536516338025594,0.8391381502151489,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,141,17,x0_0;x2_0,0.0948338521420955,0.130378089037506,0.632541835308075,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,142,18,x0_0;x2_0,0.1654722107350825,0.2274920836509515,0.5619034767150879,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,143,19,x0_0;x2_0,0.0965156542360783,0.1326902395850153,0.8238913416862488,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,144,20,x0_0;x2_0,0.0360656393468379,0.0495832345912835,0.6913100481033325,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,146,22,x0_0;x2_0,0.2203739298284053,0.3029712617986042,0.5070017576217651,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,147,23,x0_0;x2_0,0.0886365784108638,0.1218580438419395,0.6387391090393066,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,148,24,x0_0;x2_0,0.1112326992452144,0.1529233120715689,0.616142988204956,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,149,25,x0_0;x2_0,0.0250547541081904,0.0344454104535998,0.70232093334198,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,150,26,x0_0;x2_0,0.1120210302770137,0.1540071138062169,0.6153546571731567,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,151,27,x0_0;x2_0,0.1544533980786799,0.21234336085678,0.5729222893714905,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,152,28,x0_0;x2_0,0.0226667510569096,0.0311623710387796,0.7500424385070801,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,153,29,x0_0;x2_0,0.0325880037844181,0.0448021625504916,0.7599636912345886,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,154,30,x0_0;x2_0,0.0651097310483455,0.0895132077848091,0.662265956401825,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,155,31,x0_0;x2_0,0.1821733725965022,0.2504529306376936,0.5452023148536682,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,156,32,x0_0;x2_0,0.0130584823191166,0.0179528715963732,0.7404341697692871,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,157,33,x0_0;x2_0,0.0688832415044307,0.0947010502178073,0.6584924459457397,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,159,35,x0_0;x2_0,0.0068269384801387,0.0093857116726992,0.7205487489700317,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,160,36,x0_0;x2_0,0.1584275948107243,0.2178071078593447,0.8858032822608948,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,161,37,x0_0;x2_0,0.0043401134908198,0.0059668113269419,0.7230355739593506,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,162,38,x0_0;x2_0,0.1561070097386836,0.2146167550443152,0.5712686777114868,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,163,39,x0_0;x2_0,0.1874754441678523,0.2577422470979902,0.5399002432823181,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,164,40,x0_0;x2_0,0.0247594130933284,0.0340393740408385,0.702616274356842,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,165,41,x0_0;x2_0,0.3992556346356868,0.5488987898884621,0.3281200528144836,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,166,42,x0_0;x2_0,0.06829970946908,0.0938988072429338,0.7956753969192505,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,167,43,x0_0;x2_0,0.1019426001012324,0.1401512338948174,0.625433087348938,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,168,44,x0_0;x2_0,0.1811471568644047,0.2490420837399991,0.9085228443145752,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,169,45,x0_0;x2_0,0.0021345032155513,0.0029345264797533,0.7252411842346191,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,170,46,x0_0;x2_0,0.0818502915799617,0.1125282202748479,0.6455253958702087,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,171,47,x0_0;x2_0,0.0652883661687373,0.0897587963073208,0.6620873212814331,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,172,48,x0_0;x2_0,0.1364771736562251,0.1876295510159935,0.5908985137939453,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,173,49,x0_0;x2_0,0.1197852505147456,0.164681405471023,0.6075904369354248,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,174,50,x0_0;x2_0,0.1116868840754032,0.1535477278143895,0.8390625715255737,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,175,51,x0_0;x2_0,0.1170070780217646,0.1608619590131411,0.6103686094284058,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,176,52,x0_0;x2_0,0.4596551371514796,0.6319363502000042,0.2677205502986908,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,177,53,x0_0;x2_0,3.087648749344751e-05,4.244916076544384e-05,0.727344810962677,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,178,54,x0_0;x2_0,0.1748529063761235,0.2403887143782242,0.902228593826294,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,179,55,x0_0;x2_0,0.0042682302892207,0.0058679859154807,0.7231074571609497,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,180,56,x0_0;x2_0,0.0235602246820927,0.0323907233752664,0.7509359121322632,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,181,57,x0_0;x2_0,0.0609617842137812,0.0838105882085281,0.6664139032363892,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,182,58,x0_0;x2_0,0.0526240480840205,0.0723478238164588,0.6747516393661499,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,183,59,x0_0;x2_0,0.0921675575673579,0.1267124529422383,0.6352081298828125,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,184,60,x0_0;x2_0,0.0462459312975407,0.0635791546176869,0.7736216187477112,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,185,61,x0_0;x2_0,0.4276108754575252,0.5878817271945442,0.2997648119926452,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,186,62,x0_0;x2_0,0.1464204204976558,0.2012995801536004,0.5809552669525146,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,187,63,x0_0;x2_0,0.2034154521524906,0.2796566556487026,0.9307911396026612,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,188,64,x0_0;x2_0,0.2841783178746699,0.3906898770164597,0.4431973695755005,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
cpdag_minimal,original,"x0_0,x1_0,x2_0,x3_0","{0: {""parents"": [], ""undirected"": [2]}, 1: {""parents"": [0, 2], ""undirected"": [3]}, 2: {""parents"": [], ""undirected"": [0]}, 3: {""parents"": [], ""undirected"": [1]}}",4,2,2,50,189,65,x0_0;x2_0,0.0082983957827091,0.0114086790717454,0.7356740832328796,0.7273756874501704,csuite_mixed_simpson,"0,1",x0_0,2000,2000,x1_0
