algorithm,column_order,actual_column_order,graph_structure,graph_nodes,graph_edges,undirected_edges,train_size,seed,repetition,categorical_cols,correlation_matrix_difference,k_marginal_tvd,nnaa
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,68,69,,1.716547730420783,0.3314444444444444,0.66075
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,69,70,,1.6948127802615636,0.3580972222222222,0.7050000000000001
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,70,71,,1.7008686951087792,0.336638888888889,0.66425
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,71,72,,1.17101886180676,0.307375,0.655
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,72,73,,1.6659713543722492,0.3129722222222222,0.63
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,73,74,,1.3026115393288349,0.310888888888889,0.6325000000000001
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,74,75,,1.156780965216018,0.3786666666666669,0.67925
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,75,76,,1.2364492476331042,0.3460277777777777,0.6795
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,76,77,,1.944162931427708,0.3241944444444444,0.66075
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,77,78,,1.6859645628701772,0.3597222222222221,0.661
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,78,79,,1.4545488678900091,0.3432916666666666,0.6915
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,79,80,,1.137894222343624,0.3397361111111112,0.6445
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,80,81,,2.1249971024368084,0.3958333333333333,0.7155
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,81,82,,1.7311710045415696,0.3515277777777777,0.6625
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,82,83,,1.4954096692932763,0.3536666666666667,0.66275
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,84,85,,1.239884989728881,0.3768194444444444,0.6635
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,85,86,,2.135120098200524,0.3231944444444445,0.687
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,86,87,,1.7722390416199212,0.3572916666666668,0.6685
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,87,88,,1.155895219132585,0.3183194444444444,0.6599999999999999
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,88,89,,1.7235625417774598,0.3053333333333333,0.65375
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,89,90,,0.8489673687659071,0.3132916666666667,0.6559999999999999
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,90,91,,0.9737233278087551,0.3299722222222223,0.6547499999999999
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,91,92,,1.2096412262449123,0.3569861111111111,0.679
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,92,93,,2.072111532948321,0.3473194444444444,0.6685
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,93,94,,1.3221989568856072,0.3473333333333333,0.6837500000000001
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,94,95,,1.722848537350701,0.3245694444444444,0.6535
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,95,96,,1.2055260124985734,0.3294027777777778,0.6605
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,96,97,,1.4192468250099812,0.3335277777777777,0.6679999999999999
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,97,98,,2.1310203205633527,0.3683333333333333,0.70475
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,98,99,,1.6197498736462148,0.3139166666666667,0.65825
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,99,100,,2.910443154828433,0.3325694444444445,0.6399999999999999
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,100,101,,1.4805873606387456,0.3488333333333334,0.6559999999999999
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,101,102,,1.8194430641382051,0.3553611111111112,0.6825
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,102,103,,1.6646712301853486,0.3422222222222222,0.64975
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,20,103,104,,2.0294561330176837,0.3421805555555556,0.6972499999999999
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,50,145,1,,0.7440294599527504,0.301263888888889,0.6014999999999999
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,50,146,2,,0.8844803955936056,0.3082777777777777,0.62975
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,50,147,3,,1.499185857722961,0.2821944444444445,0.5907500000000001
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,50,149,5,,1.178783657909333,0.2702777777777778,0.58525
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,50,150,6,,0.7946175404406475,0.2789305555555555,0.57925
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,50,151,7,,1.422382900894755,0.2922222222222222,0.587
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,50,152,8,,1.4005671473961985,0.2973333333333333,0.6212500000000001
cpdag_minimal,original,"x2_0,x3_0,x6_0,x8_0,x5_0,x4_0,x1_0,x7_0,x0_0","{0: {""parents"": [], ""undirected"": [8, 5]}, 1: {""parents"": [], ""undirected"": [6, 4]}, 2: {""parents"": [], ""undirected"": [5]}, 3: {""parents"": [2, 7], ""undirected"": []}, 4: {""parents"": [], ""undirected"": [1, 7]}, 5: {""parents"": [], ""undirected"": [0, 2]}, 6: {""parents"": [], ""undirected"": [8, 1]}, 7: {""parents"": [], ""undirected"": [4]}, 8: {""parents"": [], ""undirected"": [6, 0]}}",9,2,7,50,155,11,,0.7187461353920909,0.282263888888889,0.6072500000000001
