dataset,source,result_file,train_size,seed,repetition,noise_level,skeleton_recall,skeleton_precision,skeleton_shd,direction_precision,direction_recall,v_structure_precision,v_structure_recall,v_structure_f1,directed_edges,undirected_edges,skeleton_edges,v_structures
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,140,16,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,141,17,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,142,18,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,143,19,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,144,20,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,145,21,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,146,22,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,147,23,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,148,24,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,149,25,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,150,26,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,151,27,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,152,28,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,153,29,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,154,30,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,155,31,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,156,32,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,157,33,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,158,34,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,159,35,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,160,36,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,161,37,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,162,38,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,163,39,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,164,40,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,165,41,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,166,42,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,167,43,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,168,44,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,169,45,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,170,46,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,171,47,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,172,48,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,173,49,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,174,50,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,175,51,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,177,53,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,178,54,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,179,55,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,180,56,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,181,57,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,183,59,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,184,60,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,185,61,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,186,62,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,187,63,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,188,64,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,189,65,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,190,66,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,191,67,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,192,68,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,193,69,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,194,70,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,195,71,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,196,72,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,197,73,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,198,74,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,199,75,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,200,76,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,201,77,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,202,78,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,203,79,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,204,80,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,205,81,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,206,82,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,207,83,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,208,84,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,209,85,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,210,86,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,211,87,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,212,88,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,213,89,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,214,90,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,215,91,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,216,92,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,217,93,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,218,94,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,219,95,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,220,96,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,221,97,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,222,98,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,223,99,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,224,100,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,225,101,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,226,102,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,50,227,103,,0.3333333333333333,0.5,3.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,251,2,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,252,3,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,253,4,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,254,5,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,255,6,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,256,7,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,257,8,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,258,9,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,259,10,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,260,11,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,261,12,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,262,13,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,263,14,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,264,15,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,265,16,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,266,17,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,267,18,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,268,19,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,269,20,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,271,22,,0.6666666666666666,0.6666666666666666,2.0,,0.0,,0.0,,0.0,3.0,3.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,272,23,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,273,24,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,274,25,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,275,26,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,276,27,,0.6666666666666666,1.0,1.0,,0.0,,0.0,,0.0,2.0,2.0,0.0
csuite_nonlin_simpson,csuite,causal_experiments/results/interventional_experiment/data/result_csuite_nonlin_simpson_intervention_experiment_cleaned_reps_100.csv,100,277,28,,0.3333333333333333,1.0,2.0,,0.0,,0.0,,0.0,1.0,1.0,0.0
