dataset,train_size,seed,method,correlation_matrix_difference,k_marginal_tvd,nnaa
csuite_large_backdoor,500,667,dag_topological,0.2469586435752968,0.2462222222222221,0.51875
csuite_large_backdoor,500,668,dag_topological,0.2218200279697351,0.2474583333333333,0.52225
csuite_large_backdoor,500,669,dag_topological,0.225472784492744,0.2449583333333334,0.51125
csuite_large_backdoor,500,670,dag_topological,0.4019064621835979,0.2475277777777778,0.50075
csuite_large_backdoor,500,671,dag_topological,0.3989568756112282,0.2485833333333333,0.528
csuite_large_backdoor,500,672,dag_topological,0.267880029570181,0.2464583333333333,0.5275000000000001
csuite_large_backdoor,500,673,dag_topological,0.3152657993926104,0.2427777777777777,0.51025
csuite_large_backdoor,500,674,dag_topological,0.535427613127015,0.24875,0.5217499999999999
csuite_large_backdoor,500,675,dag_topological,0.2005397463601624,0.2432777777777778,0.52225
csuite_large_backdoor,500,676,dag_topological,0.4514176659908817,0.2481666666666667,0.5205
csuite_large_backdoor,500,677,dag_topological,0.2873145542198745,0.2474027777777778,0.5005
csuite_large_backdoor,500,678,dag_topological,0.3343397614199386,0.2437222222222222,0.516
csuite_large_backdoor,500,679,dag_topological,0.3587531930203459,0.2518472222222223,0.51275
csuite_large_backdoor,500,680,dag_topological,0.4723493849229663,0.250236111111111,0.5105
csuite_large_backdoor,500,681,dag_topological,0.2468819765425353,0.2437777777777777,0.506
csuite_large_backdoor,500,682,dag_topological,0.3301587716983912,0.2458055555555555,0.51725
csuite_large_backdoor,500,683,dag_topological,0.3694083198748339,0.2453055555555555,0.51275
csuite_large_backdoor,500,684,dag_topological,0.3241194040336844,0.2437638888888888,0.51225
csuite_large_backdoor,500,685,dag_topological,0.2145371159149125,0.2526388888888889,0.52275
csuite_large_backdoor,500,686,dag_topological,0.4605654005803159,0.25275,0.5077499999999999
csuite_large_backdoor,500,687,dag_topological,0.2338701959030908,0.2448888888888889,0.4962499999999999
csuite_large_backdoor,500,688,dag_topological,0.2669081970856919,0.2457638888888889,0.518
csuite_large_backdoor,500,689,dag_topological,0.2317242523958146,0.243138888888889,0.50875
csuite_large_backdoor,500,691,dag_topological,0.2194985706729355,0.2375277777777778,0.49575
csuite_large_backdoor,500,692,dag_topological,0.2471073301557583,0.2363055555555556,0.5205
csuite_large_backdoor,500,693,dag_topological,0.3569318351291801,0.2478333333333334,0.50825
csuite_mixed_confounding,20,0,vanilla_original,0.9316141749307182,0.2131060606060606,0.70375
csuite_mixed_confounding,20,1,vanilla_original,1.010746967434155,0.2178863636363636,0.66625
csuite_mixed_confounding,20,2,vanilla_original,0.9007467617065266,0.204530303030303,0.673
csuite_mixed_confounding,20,3,vanilla_original,1.1574245669909873,0.224310606060606,0.6605000000000001
csuite_mixed_confounding,20,4,vanilla_original,1.3156342832895411,0.2437575757575757,0.71975
csuite_mixed_confounding,20,5,vanilla_original,1.1882081303985712,0.2061439393939393,0.66975
csuite_mixed_confounding,20,6,vanilla_original,1.142615648215664,0.2584621212121213,0.7222500000000001
csuite_mixed_confounding,20,7,vanilla_original,0.8720968024409582,0.251840909090909,0.71425
csuite_mixed_confounding,20,8,vanilla_original,1.0985728002533626,0.2169242424242424,0.6835
csuite_mixed_confounding,20,9,vanilla_original,1.1843707707089242,0.2452727272727272,0.68375
csuite_mixed_confounding,20,10,vanilla_original,1.3193397839996297,0.2491439393939394,0.71275
csuite_mixed_confounding,20,11,vanilla_original,1.450432341132731,0.2624015151515152,0.7050000000000001
csuite_mixed_confounding,20,12,vanilla_original,1.112116188353504,0.2620530303030303,0.68675
csuite_mixed_confounding,20,13,vanilla_original,1.2716599234085604,0.2181666666666666,0.69975
csuite_mixed_confounding,20,14,vanilla_original,1.5626450478423706,0.2610454545454546,0.72575
csuite_mixed_confounding,20,15,vanilla_original,1.2212634950269523,0.2524545454545455,0.6955
csuite_mixed_confounding,20,16,vanilla_original,1.1274234205249385,0.2276363636363636,0.6752499999999999
csuite_mixed_confounding,20,17,vanilla_original,1.0403601125407025,0.2071666666666665,0.65025
csuite_mixed_confounding,20,19,vanilla_original,1.0309319714293037,0.2159015151515152,0.663
csuite_mixed_confounding,20,20,vanilla_original,1.4582827052454963,0.2444318181818182,0.7202500000000001
csuite_mixed_confounding,20,21,vanilla_original,0.9049759066513592,0.2288636363636363,0.6465000000000001
csuite_mixed_confounding,20,22,vanilla_original,1.1501989277618885,0.2325303030303031,0.6745
csuite_mixed_confounding,20,23,vanilla_original,0.9420916163120684,0.2563030303030303,0.70275
csuite_mixed_confounding,20,24,vanilla_original,1.2988211724820158,0.2223939393939394,0.71425
csuite_mixed_confounding,20,25,vanilla_original,1.0161227874869525,0.2285984848484849,0.6799999999999999
csuite_mixed_confounding,20,26,vanilla_original,1.1039899222039558,0.1938409090909091,0.66325
csuite_mixed_confounding,20,28,vanilla_original,1.170307122713076,0.2549242424242425,0.70825
csuite_mixed_confounding,20,29,vanilla_original,1.1837785462719768,0.2301363636363637,0.6815
csuite_mixed_confounding,20,30,vanilla_original,1.1049587110213246,0.2191439393939394,0.6905
csuite_mixed_confounding,20,31,vanilla_original,0.978867741976523,0.2347121212121212,0.66175
csuite_mixed_confounding,20,32,vanilla_original,1.0768451960384715,0.2525833333333333,0.72875
csuite_mixed_confounding,20,33,vanilla_original,1.057395962635291,0.2477727272727272,0.68725
csuite_mixed_confounding,20,34,vanilla_original,1.577642969607006,0.2375984848484848,0.702
csuite_mixed_confounding,20,35,vanilla_original,0.9518284908862598,0.2084696969696969,0.64825
csuite_mixed_confounding,20,36,vanilla_original,0.921161626004286,0.2114015151515152,0.64775
csuite_mixed_confounding,20,37,vanilla_original,1.3038739539081992,0.2383560606060605,0.69175
csuite_mixed_confounding,20,38,vanilla_original,1.0975698177043534,0.2134621212121213,0.665
csuite_mixed_confounding,20,39,vanilla_original,1.3496278694129102,0.1996515151515151,0.6715
csuite_mixed_confounding,20,40,vanilla_original,1.1392910696560736,0.2120833333333333,0.6685
csuite_mixed_confounding,20,41,vanilla_original,1.4599683059503528,0.2520530303030304,0.7030000000000001
csuite_mixed_confounding,20,42,vanilla_original,0.9127193337381986,0.2229469696969697,0.6705
csuite_mixed_confounding,20,43,vanilla_original,0.9655148258932016,0.2003257575757575,0.6479999999999999
csuite_mixed_confounding,20,44,vanilla_original,1.112213203250841,0.2562272727272727,0.70725
csuite_mixed_confounding,20,45,vanilla_original,1.2208210975641691,0.1979469696969696,0.6487499999999999
csuite_mixed_confounding,20,46,vanilla_original,1.130728885443608,0.2309015151515151,0.6755
csuite_mixed_confounding,20,47,vanilla_original,0.7912344918293772,0.2154242424242424,0.652
csuite_mixed_confounding,20,48,vanilla_original,0.9926000085715728,0.2092121212121212,0.63625
csuite_mixed_confounding,20,49,vanilla_original,1.0461908601403798,0.1997272727272727,0.6307499999999999
csuite_mixed_confounding,20,50,vanilla_original,1.2128109402424077,0.2429166666666667,0.7202500000000001
csuite_mixed_confounding,20,52,vanilla_original,1.0179035668360297,0.2280151515151515,0.6695
csuite_mixed_confounding,20,53,vanilla_original,0.995029031046491,0.2506515151515151,0.68975
csuite_mixed_confounding,20,54,vanilla_original,1.3340123912382855,0.2328863636363635,0.681
csuite_mixed_confounding,20,55,vanilla_original,1.3467565120861769,0.2076590909090909,0.6765
csuite_mixed_confounding,20,56,vanilla_original,0.8829675430157917,0.2019924242424242,0.6325000000000001
csuite_mixed_confounding,20,57,vanilla_original,1.088252562611998,0.2217348484848484,0.6625
csuite_mixed_confounding,20,58,vanilla_original,1.2755663595868525,0.2320757575757576,0.679
csuite_mixed_confounding,20,59,vanilla_original,0.907781680679728,0.2680227272727272,0.7115
csuite_mixed_confounding,20,60,vanilla_original,0.95675703878184,0.1960227272727273,0.65325
csuite_mixed_confounding,20,61,vanilla_original,0.9652157031241384,0.2311818181818182,0.66625
csuite_mixed_confounding,20,62,vanilla_original,1.2179345593487076,0.246590909090909,0.7262500000000001
csuite_mixed_confounding,20,63,vanilla_original,1.062227538327633,0.2226212121212121,0.67175
csuite_mixed_confounding,20,64,vanilla_original,1.0347426807320153,0.2102651515151514,0.6835
csuite_mixed_confounding,20,65,vanilla_original,1.0757175896658997,0.2074848484848485,0.652
csuite_mixed_confounding,20,66,vanilla_original,1.4499060536999686,0.2409469696969696,0.7125
csuite_mixed_confounding,20,67,vanilla_original,0.9041409392357278,0.2784318181818181,0.72725
csuite_mixed_confounding,20,68,vanilla_original,0.7296140411250012,0.207681818181818,0.6565000000000001
csuite_mixed_confounding,20,69,vanilla_original,0.8362514870502701,0.2473712121212121,0.70075
csuite_mixed_confounding,20,70,vanilla_original,1.1287627780952392,0.2358030303030303,0.6777500000000001
csuite_mixed_confounding,20,71,vanilla_original,1.5932874670248134,0.2593636363636363,0.6895
csuite_mixed_confounding,20,72,vanilla_original,1.2992151547193629,0.2111818181818182,0.7130000000000001
csuite_mixed_confounding,20,73,vanilla_original,0.8162971320950897,0.2317272727272727,0.66325
csuite_mixed_confounding,20,74,vanilla_original,1.0643580730080764,0.2285530303030302,0.641
csuite_mixed_confounding,20,75,vanilla_original,1.0594892186094176,0.2035530303030303,0.66225
csuite_mixed_confounding,20,77,vanilla_original,0.9921109095204952,0.238,0.68425
csuite_mixed_confounding,20,78,vanilla_original,1.3871329014884892,0.2146969696969696,0.6615
csuite_mixed_confounding,20,79,vanilla_original,0.9624002654647053,0.2170151515151515,0.6625000000000001
csuite_mixed_confounding,20,80,vanilla_original,1.1561019073813412,0.2297348484848485,0.68225
csuite_mixed_confounding,20,81,vanilla_original,0.9029599106038876,0.2242045454545454,0.6625000000000001
csuite_mixed_confounding,20,82,vanilla_original,1.2324492222731809,0.2302272727272727,0.683
csuite_mixed_confounding,20,83,vanilla_original,1.0056459509016595,0.2114090909090909,0.6479999999999999
csuite_mixed_confounding,20,84,vanilla_original,1.198539609736318,0.2287272727272726,0.70575
csuite_mixed_confounding,20,85,vanilla_original,0.8181876985654013,0.2018257575757576,0.6335
csuite_mixed_confounding,20,86,vanilla_original,1.208763856844128,0.2808333333333332,0.698
csuite_mixed_confounding,20,87,vanilla_original,1.0948627033422695,0.2028863636363636,0.644
csuite_mixed_confounding,20,89,vanilla_original,1.1336676238818084,0.2228181818181818,0.6725
csuite_mixed_confounding,20,90,vanilla_original,1.0996275887832272,0.2230984848484849,0.63925
csuite_mixed_confounding,20,91,vanilla_original,0.9633134052945072,0.2069772727272727,0.6365000000000001
csuite_mixed_confounding,20,92,vanilla_original,1.0929170112766688,0.2270530303030303,0.66
csuite_mixed_confounding,20,93,vanilla_original,1.0170142238910094,0.2733863636363636,0.7210000000000001
csuite_mixed_confounding,20,94,vanilla_original,1.0904683488565294,0.2150227272727272,0.68975
csuite_mixed_confounding,20,95,vanilla_original,1.2714392427432448,0.2663863636363636,0.70275
csuite_mixed_confounding,20,96,vanilla_original,0.9604563514321938,0.2104545454545454,0.64325
csuite_mixed_confounding,20,97,vanilla_original,1.7150424442231855,0.242560606060606,0.7072499999999999
csuite_mixed_confounding,20,98,vanilla_original,0.7840185391855489,0.2182651515151514,0.65425
csuite_mixed_confounding,20,99,vanilla_original,1.155218159060531,0.213090909090909,0.6697500000000001
csuite_mixed_confounding,20,100,vanilla_original,0.9064168413353196,0.222810606060606,0.649
csuite_mixed_confounding,20,101,vanilla_original,1.1586128328313432,0.2501439393939393,0.70575
csuite_mixed_confounding,20,102,vanilla_original,1.1308882384029328,0.2103787878787879,0.6585
csuite_mixed_confounding,20,103,vanilla_original,0.9040671987650718,0.2624848484848484,0.714
csuite_mixed_confounding,20,104,vanilla_original,1.0212446089453344,0.226151515151515,0.6930000000000001
csuite_mixed_confounding,50,156,vanilla_original,0.65491739480197,0.1770151515151515,0.5902499999999999
csuite_mixed_confounding,50,157,vanilla_original,0.8115988070297598,0.1829166666666667,0.5992500000000001
csuite_mixed_confounding,50,158,vanilla_original,0.64903680603452,0.1970303030303029,0.6134999999999999
csuite_mixed_confounding,50,159,vanilla_original,0.8462696767014136,0.1885984848484849,0.612
csuite_mixed_confounding,50,160,vanilla_original,0.8327254352275649,0.1947121212121212,0.6067499999999999
csuite_mixed_confounding,50,161,vanilla_original,1.0561248030021866,0.1966742424242424,0.636
csuite_mixed_confounding,50,162,vanilla_original,0.8621529932153755,0.1886136363636363,0.6052500000000001
csuite_mixed_confounding,50,163,vanilla_original,0.8103215732593965,0.2002954545454545,0.6265000000000001
csuite_mixed_confounding,50,165,vanilla_original,0.8648443716289634,0.1900984848484848,0.62025
csuite_mixed_confounding,50,167,vanilla_original,0.7150828501825054,0.1672803030303029,0.59475
csuite_mixed_confounding,50,168,vanilla_original,0.8134632657381542,0.1964015151515151,0.5974999999999999
csuite_mixed_confounding,50,169,vanilla_original,0.7424789423228628,0.196469696969697,0.6152500000000001
csuite_mixed_confounding,50,170,vanilla_original,1.074476754017896,0.1874924242424242,0.61925
csuite_mixed_confounding,50,171,vanilla_original,0.7962863660350781,0.179780303030303,0.6014999999999999
csuite_mixed_confounding,50,173,vanilla_original,0.77459634343048,0.1888257575757576,0.6032500000000001
csuite_mixed_confounding,50,174,vanilla_original,0.7310158534774888,0.1659545454545454,0.5835
csuite_mixed_confounding,50,175,vanilla_original,0.9508707938353768,0.1716893939393939,0.6105
csuite_mixed_confounding,50,176,vanilla_original,0.748276642801756,0.177060606060606,0.592
csuite_mixed_confounding,50,178,vanilla_original,1.0964762644358634,0.1813787878787879,0.60425
csuite_mixed_confounding,50,179,vanilla_original,0.7498975310152683,0.2107196969696969,0.612
csuite_mixed_confounding,50,180,vanilla_original,0.8743386570284857,0.1912121212121212,0.587
csuite_mixed_confounding,50,181,vanilla_original,0.9251748555437704,0.1774469696969697,0.6027499999999999
csuite_mixed_confounding,50,182,vanilla_original,0.8148916472383727,0.1775757575757576,0.58675
csuite_mixed_confounding,50,183,vanilla_original,0.9875680083776196,0.1908863636363636,0.6040000000000001
csuite_mixed_confounding,50,184,vanilla_original,0.8203835957267666,0.1988257575757575,0.6272500000000001
csuite_mixed_confounding,50,185,vanilla_original,0.7196335044243423,0.1655227272727272,0.571
csuite_mixed_confounding,50,186,vanilla_original,0.586379688801466,0.184340909090909,0.602
csuite_mixed_confounding,50,187,vanilla_original,0.5295169643387457,0.1840757575757576,0.616
csuite_mixed_confounding,50,188,vanilla_original,0.7543963179078281,0.1790303030303029,0.5985
csuite_mixed_confounding,50,190,vanilla_original,0.7950225504628518,0.1865909090909091,0.601
csuite_mixed_confounding,50,191,vanilla_original,0.7247535154609192,0.1964318181818182,0.6114999999999999
csuite_mixed_confounding,50,192,vanilla_original,0.7187663474419107,0.18,0.6035
csuite_mixed_confounding,50,193,vanilla_original,0.7648555256696784,0.1784621212121212,0.5992500000000001
csuite_mixed_confounding,50,194,vanilla_original,0.6228676508564069,0.1902045454545455,0.59975
csuite_mixed_confounding,50,196,vanilla_original,0.8736028661385803,0.2062727272727272,0.65425
csuite_mixed_confounding,50,197,vanilla_original,0.811283660954604,0.1920984848484848,0.64175
csuite_mixed_confounding,50,198,vanilla_original,0.7067681231849081,0.1899621212121212,0.609
csuite_mixed_confounding,50,201,vanilla_original,0.7000408265473409,0.1969469696969697,0.61025
csuite_mixed_confounding,50,202,vanilla_original,0.878825988637124,0.1896060606060605,0.604
csuite_mixed_confounding,50,203,vanilla_original,0.9366590716811308,0.1783409090909091,0.5925
csuite_mixed_confounding,50,204,vanilla_original,0.8965998370875287,0.1811515151515151,0.58125
csuite_mixed_confounding,50,205,vanilla_original,0.7978078072690573,0.1948636363636363,0.589
csuite_mixed_confounding,50,206,vanilla_original,0.7721247211543393,0.1887954545454545,0.61225
csuite_mixed_confounding,50,207,vanilla_original,0.7944434044614328,0.191689393939394,0.60575
csuite_mixed_confounding,50,208,vanilla_original,0.8236517086364399,0.1768257575757575,0.6074999999999999
csuite_mixed_confounding,50,209,vanilla_original,0.6969981845771127,0.1977045454545455,0.62225
csuite_mixed_confounding,50,210,vanilla_original,0.7220262531175843,0.1813863636363636,0.609
csuite_mixed_confounding,50,212,vanilla_original,0.8718905818631929,0.1848181818181818,0.6132500000000001
csuite_mixed_confounding,50,214,vanilla_original,0.866674132553615,0.2254015151515151,0.6415
csuite_mixed_confounding,50,215,vanilla_original,0.7676472932512587,0.1825151515151515,0.602
csuite_mixed_confounding,50,216,vanilla_original,0.6474796821857053,0.1937954545454545,0.611
csuite_mixed_confounding,50,217,vanilla_original,0.7830474988422822,0.1916212121212122,0.619
csuite_mixed_confounding,50,218,vanilla_original,0.8961089729616114,0.192780303030303,0.617
csuite_mixed_confounding,50,220,vanilla_original,0.8494763058798858,0.1923787878787878,0.61625
csuite_mixed_confounding,50,221,vanilla_original,0.7049180209738587,0.1738409090909091,0.57325
csuite_mixed_confounding,50,222,vanilla_original,0.7709391363915817,0.1846818181818182,0.60025
csuite_mixed_confounding,50,223,vanilla_original,0.8392824510559431,0.1927878787878787,0.59125
csuite_mixed_confounding,50,224,vanilla_original,0.8905126285089434,0.1821136363636363,0.613
csuite_mixed_confounding,50,225,vanilla_original,0.6791672124315161,0.1803106060606061,0.5960000000000001
csuite_mixed_confounding,50,227,vanilla_original,1.0511782977739703,0.201,0.641
csuite_mixed_confounding,50,228,vanilla_original,0.6585452517366018,0.2038712121212121,0.6174999999999999
csuite_mixed_confounding,50,229,vanilla_original,0.7165068600165617,0.2103787878787878,0.6174999999999999
csuite_mixed_confounding,50,230,vanilla_original,0.8991948312934884,0.1707878787878787,0.5900000000000001
csuite_mixed_confounding,50,231,vanilla_original,0.7848867360566367,0.1687499999999999,0.5935
csuite_mixed_confounding,50,232,vanilla_original,0.9096945030666094,0.17925,0.61975
csuite_mixed_confounding,50,233,vanilla_original,0.8163484254100206,0.2020757575757576,0.6092500000000001
csuite_mixed_confounding,50,234,vanilla_original,0.6674073185743346,0.1761515151515151,0.5952500000000001
csuite_mixed_confounding,50,236,vanilla_original,0.9234957272704684,0.2128257575757575,0.61975
csuite_mixed_confounding,50,237,vanilla_original,0.7709875676184046,0.1804848484848485,0.60625
csuite_mixed_confounding,50,238,vanilla_original,0.7096891566175222,0.1938787878787878,0.61875
csuite_mixed_confounding,50,239,vanilla_original,0.9227239266045798,0.173219696969697,0.58075
csuite_mixed_confounding,50,240,vanilla_original,0.8019875410292171,0.1848636363636363,0.6065
csuite_mixed_confounding,50,241,vanilla_original,0.6587329457269432,0.174030303030303,0.59175
csuite_mixed_confounding,50,242,vanilla_original,0.8027057622790743,0.1757272727272726,0.60625
csuite_mixed_confounding,50,243,vanilla_original,0.9815266385714596,0.1784848484848485,0.63575
csuite_mixed_confounding,50,244,vanilla_original,0.7957995730590188,0.1824090909090909,0.60425
csuite_mixed_confounding,50,246,vanilla_original,0.8803134253755125,0.169530303030303,0.597
csuite_mixed_confounding,50,247,vanilla_original,0.7491137701426147,0.2148257575757576,0.627
csuite_mixed_confounding,50,248,vanilla_original,0.8933895474647771,0.1864166666666667,0.59775
csuite_mixed_confounding,50,249,vanilla_original,0.866908257700703,0.1781818181818182,0.6172500000000001
csuite_mixed_confounding,50,250,vanilla_original,0.8477501313706037,0.1937272727272726,0.623
csuite_mixed_confounding,50,252,vanilla_original,0.7991862570186881,0.1807045454545455,0.5992500000000001
csuite_mixed_confounding,50,254,vanilla_original,0.8236879112444999,0.1926515151515152,0.61825
csuite_mixed_confounding,50,255,vanilla_original,1.0271764773841263,0.2109318181818182,0.6427499999999999
csuite_mixed_confounding,50,256,vanilla_original,0.7327199692247353,0.1800378787878788,0.6005
csuite_mixed_confounding,50,257,vanilla_original,0.8875987277181108,0.176590909090909,0.5955
csuite_mixed_confounding,50,258,vanilla_original,0.6611804391270429,0.18425,0.5855
csuite_mixed_confounding,50,259,vanilla_original,0.6289230404168795,0.1794848484848485,0.5822499999999999
csuite_mixed_confounding,50,260,vanilla_original,0.7060768495131899,0.1813181818181818,0.589
csuite_mixed_confounding,50,261,vanilla_original,0.8952279063827863,0.1818106060606061,0.59625
csuite_mixed_confounding,50,262,vanilla_original,0.7363686952870999,0.1921515151515151,0.5952500000000001
csuite_mixed_confounding,50,264,vanilla_original,0.8034353208944897,0.192,0.6172500000000001
csuite_mixed_confounding,50,265,vanilla_original,1.1432884483166348,0.2080984848484848,0.6194999999999999
csuite_mixed_confounding,50,266,vanilla_original,0.6288700336123791,0.1733636363636363,0.5805
csuite_mixed_confounding,50,267,vanilla_original,0.6855940935292573,0.1818939393939393,0.6054999999999999
csuite_mixed_confounding,50,268,vanilla_original,0.784664435163283,0.2029090909090909,0.60375
csuite_mixed_confounding,50,269,vanilla_original,0.9170102316140968,0.1866818181818182,0.60475
csuite_mixed_confounding,50,271,vanilla_original,0.9219859475288692,0.1848560606060607,0.6014999999999999
csuite_mixed_confounding,50,272,vanilla_original,0.7062467164421768,0.1661212121212121,0.57675
csuite_mixed_confounding,50,273,vanilla_original,1.0153705333827747,0.1872651515151515,0.60425
csuite_mixed_confounding,100,310,vanilla_original,0.6363218600733577,0.1563181818181818,0.5589999999999999
csuite_mixed_confounding,100,314,vanilla_original,0.6558901899481029,0.1610454545454545,0.57375
csuite_mixed_confounding,100,315,vanilla_original,0.4908047194516474,0.1536818181818182,0.5569999999999999
csuite_mixed_confounding,100,316,vanilla_original,0.4751315513682091,0.1778787878787879,0.56625
csuite_mixed_confounding,100,318,vanilla_original,0.5619681812895508,0.171280303030303,0.55525
csuite_mixed_confounding,100,320,vanilla_original,0.5959588672690982,0.1604696969696971,0.5585
csuite_mixed_confounding,100,321,vanilla_original,0.7418760020233024,0.153030303030303,0.55725
csuite_mixed_confounding,100,322,vanilla_original,0.4954611881610728,0.1581590909090908,0.556
csuite_mixed_confounding,100,323,vanilla_original,0.6048432375482204,0.1661590909090909,0.55925
csuite_mixed_confounding,100,326,vanilla_original,0.5999303068513456,0.1756818181818182,0.58
csuite_mixed_confounding,100,328,vanilla_original,0.5512547371806493,0.15775,0.54975
csuite_mixed_confounding,100,331,vanilla_original,0.6492632293088862,0.1561515151515151,0.5595
csuite_mixed_confounding,100,333,vanilla_original,0.7250288921434154,0.1589318181818182,0.54775
csuite_mixed_confounding,100,334,vanilla_original,0.6278279641136212,0.1691893939393938,0.55925
csuite_mixed_confounding,100,335,vanilla_original,0.4650734341084904,0.1655378787878788,0.5702499999999999
csuite_mixed_confounding,100,337,vanilla_original,0.4112091555751601,0.1568030303030303,0.53725
csuite_mixed_confounding,100,338,vanilla_original,0.8188009189929056,0.1534393939393938,0.5747500000000001
csuite_mixed_confounding,100,339,vanilla_original,0.4595953923466857,0.1566212121212121,0.54725
csuite_mixed_confounding,100,340,vanilla_original,0.5303504692615789,0.1547803030303029,0.5640000000000001
csuite_mixed_confounding,100,341,vanilla_original,0.70944008426141,0.1667878787878788,0.57175
csuite_mixed_confounding,100,342,vanilla_original,0.6908304837773953,0.1615075757575757,0.5735
csuite_mixed_confounding,100,343,vanilla_original,0.7814236193663826,0.1578484848484849,0.55175
csuite_mixed_confounding,100,344,vanilla_original,0.568299196673502,0.1606439393939393,0.55975
csuite_mixed_confounding,100,345,vanilla_original,0.724570756056394,0.1796818181818182,0.5785
csuite_mixed_confounding,100,346,vanilla_original,0.5269515991066818,0.1656060606060606,0.57075
csuite_mixed_confounding,100,347,vanilla_original,0.5618058734965221,0.1554469696969697,0.55325
csuite_mixed_confounding,100,348,vanilla_original,0.4604271654311895,0.1715984848484848,0.56775
csuite_mixed_confounding,100,349,vanilla_original,0.2949909761805334,0.1472803030303029,0.5205
csuite_mixed_confounding,100,350,vanilla_original,0.6983067767391641,0.1697651515151515,0.565
csuite_mixed_confounding,100,351,vanilla_original,0.5777822015181312,0.1626287878787879,0.5682499999999999
csuite_mixed_confounding,100,352,vanilla_original,0.8247376822694623,0.1740984848484848,0.5805
csuite_mixed_confounding,100,353,vanilla_original,0.5464960858866974,0.1541212121212121,0.5685
csuite_mixed_confounding,100,354,vanilla_original,0.5635831243942161,0.1805454545454546,0.58175
csuite_mixed_confounding,100,355,vanilla_original,0.5871268658083605,0.1804848484848485,0.57175
csuite_mixed_confounding,100,356,vanilla_original,0.6646698594072621,0.1644621212121212,0.5627500000000001
csuite_mixed_confounding,100,357,vanilla_original,0.5435388197704933,0.1899924242424243,0.569
csuite_mixed_confounding,100,359,vanilla_original,0.5979683364832238,0.1627348484848484,0.5654999999999999
csuite_mixed_confounding,100,360,vanilla_original,0.7717116189874785,0.185439393939394,0.5862499999999999
csuite_mixed_confounding,100,361,vanilla_original,0.502088858118403,0.1741590909090908,0.5762499999999999
csuite_mixed_confounding,100,362,vanilla_original,0.9295744566526972,0.1764924242424242,0.60675
csuite_mixed_confounding,100,364,vanilla_original,0.509250516419216,0.1961287878787879,0.5782499999999999
csuite_mixed_confounding,100,365,vanilla_original,0.6265609818853461,0.1597424242424243,0.56725
csuite_mixed_confounding,100,366,vanilla_original,0.6487724897963919,0.173439393939394,0.576
csuite_mixed_confounding,100,367,vanilla_original,0.6667467357571382,0.1749318181818181,0.59275
csuite_mixed_confounding,100,368,vanilla_original,0.5436686963124729,0.1675757575757576,0.5585
csuite_mixed_confounding,100,369,vanilla_original,0.4947453875469743,0.1924166666666667,0.56375
csuite_mixed_confounding,100,370,vanilla_original,0.8272838010132593,0.1736515151515152,0.5742499999999999
csuite_mixed_confounding,100,371,vanilla_original,0.5759266704615879,0.1698030303030303,0.54625
csuite_mixed_confounding,100,372,vanilla_original,0.6059836208586021,0.1857878787878787,0.5785
csuite_mixed_confounding,100,373,vanilla_original,0.6356403476671487,0.164969696969697,0.56325
csuite_mixed_confounding,100,375,vanilla_original,0.520471476968559,0.1888333333333333,0.5735
csuite_mixed_confounding,100,376,vanilla_original,0.5958138375529454,0.1615757575757576,0.55175
csuite_mixed_confounding,100,378,vanilla_original,0.6722000769159839,0.1711136363636363,0.56225
csuite_mixed_confounding,100,379,vanilla_original,0.612338952201382,0.1677121212121211,0.573
csuite_mixed_confounding,100,380,vanilla_original,0.5435669466306868,0.1657348484848484,0.57175
csuite_mixed_confounding,100,381,vanilla_original,0.8076377692801742,0.1762878787878787,0.5802499999999999
csuite_mixed_confounding,100,382,vanilla_original,0.7022078591730452,0.1747348484848485,0.565
csuite_mixed_confounding,100,384,vanilla_original,0.5833446434897887,0.164401515151515,0.5705
csuite_mixed_confounding,100,385,vanilla_original,0.5193095506600132,0.1770530303030303,0.58075
csuite_mixed_confounding,100,386,vanilla_original,0.5624770869682122,0.1493636363636364,0.53525
csuite_mixed_confounding,100,387,vanilla_original,0.5906836502338438,0.1606136363636363,0.56675
csuite_mixed_confounding,100,388,vanilla_original,0.4964996674280748,0.1647575757575757,0.5609999999999999
csuite_mixed_confounding,100,390,vanilla_original,0.6343856955748798,0.1776212121212121,0.57075
csuite_mixed_confounding,100,391,vanilla_original,0.6076158076836947,0.1605151515151515,0.5645
csuite_mixed_confounding,100,392,vanilla_original,0.5070549624729631,0.1750530303030303,0.5569999999999999
csuite_mixed_confounding,100,393,vanilla_original,0.5796851167675613,0.1716439393939394,0.57325
csuite_mixed_confounding,100,394,vanilla_original,0.5493001006456675,0.1610909090909091,0.55375
csuite_mixed_confounding,100,396,vanilla_original,0.8363880478690041,0.1670757575757575,0.5505
csuite_mixed_confounding,100,397,vanilla_original,0.532438624505271,0.171,0.5760000000000001
csuite_mixed_confounding,100,398,vanilla_original,0.7688070487781881,0.1766363636363636,0.601
csuite_mixed_confounding,100,400,vanilla_original,0.7517137793953161,0.1763863636363636,0.565
csuite_mixed_confounding,100,401,vanilla_original,0.6261880238622425,0.1570075757575758,0.56125
csuite_mixed_confounding,100,402,vanilla_original,0.6339100946065416,0.1800833333333333,0.5840000000000001
csuite_mixed_confounding,100,403,vanilla_original,0.8429490486133543,0.1779242424242424,0.5985
csuite_mixed_confounding,100,404,vanilla_original,0.868552537449433,0.1620757575757576,0.5715
