scope,dataset,train_size,metric,baseline,comparator,n_pairs,median_baseline,median_comparator,hl_baseline_minus_comparator,p_raw,p_holm,significant,direction
paper_8_comparator,csuite_mixed_confounding,50,nnaa,random_order,dag_topological,100,0.6065,0.567,0.03687499999999999,3.895460925389839e-18,1.556427273486214e-16,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,50,correlation_matrix_difference,vanilla_original,dag_topological,100,0.8005868990239526,0.62007762761464,0.18198896270061188,5.112831740936498e-18,2.045132696374599e-16,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,50,k_marginal_tvd,vanilla_original,dag_topological,100,0.1856401515151515,0.18254924242424245,0.004185606060605987,3.9925800401164674e-10,1.1977740120349402e-08,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,50,nnaa,vanilla_original,dag_topological,100,0.6045,0.567,0.036375000000000074,4.394888611578517e-18,1.7140065585156217e-16,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,100,correlation_matrix_difference,random_order,dag_topological,100,0.6322463501073883,0.4440474603941079,0.19034647173888875,4.2663227307182344e-18,1.7065290922872938e-16,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,100,k_marginal_tvd,random_order,dag_topological,100,0.16723863636363634,0.16497348484848484,0.003727272727272697,1.0023192198305163e-11,3.1071895814746006e-10,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,100,nnaa,random_order,dag_topological,100,0.5705,0.5371250000000001,0.031374999999999986,4.667275260546752e-18,1.5868735885858957e-16,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,100,correlation_matrix_difference,vanilla_original,dag_topological,100,0.5900689263004555,0.4440474603941079,0.1580714464494546,3.536288390303153e-17,1.3437895883151982e-15,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,100,k_marginal_tvd,vanilla_original,dag_topological,100,0.16732575757575754,0.16497348484848484,0.003439393939393978,1.040726393291291e-09,2.809961261886486e-08,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,100,nnaa,vanilla_original,dag_topological,100,0.5658749999999999,0.5371250000000001,0.027749999999999997,3.8899707322140255e-18,1.5559882928856103e-16,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,200,correlation_matrix_difference,random_order,dag_topological,100,0.5425382708125639,0.42983048641046107,0.12319880959412575,1.690631665125153e-17,6.593463493988097e-16,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,200,k_marginal_tvd,random_order,dag_topological,100,0.15649621212121206,0.1507272727272727,0.004386363636363674,4.801293488912921e-13,1.6804527211195226e-11,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,200,nnaa,random_order,dag_topological,100,0.546125,0.5249999999999999,0.020375000000000032,3.802370547333815e-17,1.2167585751468208e-15,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,200,correlation_matrix_difference,vanilla_original,dag_topological,100,0.4920901122542575,0.42983048641046107,0.07661548218245914,5.300777684835876e-12,1.4312099749056863e-10,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,200,k_marginal_tvd,vanilla_original,dag_topological,100,0.15620075757575752,0.1507272727272727,0.004467803030303023,2.2347168304074689e-13,7.598037223385394e-12,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,200,nnaa,vanilla_original,dag_topological,100,0.5442499999999999,0.5249999999999999,0.019625000000000004,4.4670944585389206e-17,1.5634830604886222e-15,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,500,correlation_matrix_difference,random_order,dag_topological,100,0.4345395162837836,0.3672585011489588,0.06392587655796353,4.260963777218884e-11,1.0226313065325321e-09,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,500,k_marginal_tvd,random_order,dag_topological,100,0.1448712121212121,0.14354166666666665,0.001265151515151497,0.0016163287634650477,0.01454695887118543,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,500,nnaa,random_order,dag_topological,100,0.5265,0.5133749999999999,0.013875000000000026,2.2114742627491566e-15,6.413275361972555e-14,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,500,correlation_matrix_difference,vanilla_original,dag_topological,100,0.41518376993090905,0.3672585011489588,0.055130637753581194,2.680683329613168e-10,6.433639991071604e-09,True,comparator_wins
paper_8_comparator,csuite_mixed_confounding,500,k_marginal_tvd,vanilla_original,dag_topological,100,0.14483712121212117,0.14354166666666665,0.0009431818181817944,0.00892651583979418,0.053559095038765075,False,not_significant
paper_8_comparator,csuite_mixed_confounding,500,nnaa,vanilla_original,dag_topological,100,0.52475,0.5133749999999999,0.01200000000000001,1.770665253291166e-13,4.957862709215264e-12,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,20,correlation_matrix_difference,random_order,dag_topological,100,0.5245404713492308,0.5759893805848266,-0.002777287245267157,0.8689128190274791,1.0,False,not_significant
paper_8_comparator,csuite_mixed_simpson,20,k_marginal_tvd,random_order,dag_topological,100,0.2428333333333333,0.23791666666666667,-0.001166666666666663,0.7180804276832122,1.0,False,not_significant
paper_8_comparator,csuite_mixed_simpson,20,nnaa,random_order,dag_topological,100,0.653875,0.64175,0.013125000000000053,7.128300455963172e-08,1.0692450683944758e-06,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,20,correlation_matrix_difference,vanilla_original,dag_topological,100,0.6092333287497586,0.5759893805848266,0.04756075513412861,0.0014704626860340467,0.020586477604476655,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,20,k_marginal_tvd,vanilla_original,dag_topological,100,0.24754166666666666,0.23791666666666667,0.006749999999999999,0.03878730278673327,0.15514921114693309,False,not_significant
paper_8_comparator,csuite_mixed_simpson,20,nnaa,vanilla_original,dag_topological,100,0.66225,0.64175,0.02024999999999999,4.22738216946941e-13,1.0991193640620466e-11,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,50,correlation_matrix_difference,random_order,dag_topological,100,0.3053205675888413,0.2682308374796637,0.020358418241408417,0.03003845217390292,0.21026916521732045,False,not_significant
paper_8_comparator,csuite_mixed_simpson,50,k_marginal_tvd,random_order,dag_topological,100,0.19033333333333335,0.18858333333333335,0.006041666666666709,0.004888736856877036,0.034221157998139254,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,50,nnaa,random_order,dag_topological,100,0.6015,0.59575,0.0068749999999999645,7.220588931065877e-06,7.220588931065877e-05,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,50,correlation_matrix_difference,vanilla_original,dag_topological,100,0.3237464612993446,0.2682308374796637,0.04706478735694402,1.6712533834681047e-06,2.841130751895778e-05,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,50,k_marginal_tvd,vanilla_original,dag_topological,100,0.18887499999999996,0.18858333333333335,0.006708333333333379,0.004708777433066972,0.037670219464535776,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,50,nnaa,vanilla_original,dag_topological,100,0.6038749999999999,0.59575,0.01012499999999994,4.803429270322518e-08,8.165829759548281e-07,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,100,correlation_matrix_difference,random_order,dag_topological,100,0.20346867334728141,0.19231335525296833,0.021477073228258987,0.004273318827968655,0.04273318827968656,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,100,k_marginal_tvd,random_order,dag_topological,100,0.16362499999999996,0.1527916666666666,0.007624999999999993,0.00015871816614229932,0.002539490658276789,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,100,nnaa,random_order,dag_topological,100,0.574,0.565875,0.008875000000000077,3.917469663580014e-08,6.267951461728023e-07,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,100,correlation_matrix_difference,vanilla_original,dag_topological,100,0.21509088200097565,0.19231335525296833,0.042756535341703955,1.124661148245775e-07,2.24932229649155e-06,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,100,k_marginal_tvd,vanilla_original,dag_topological,100,0.16612499999999997,0.1527916666666666,0.011916666666666645,4.65866911846975e-09,1.2112539708021352e-07,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,100,nnaa,vanilla_original,dag_topological,100,0.5746249999999999,0.565875,0.01050000000000001,4.0345246347759094e-10,8.47250173302941e-09,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,200,correlation_matrix_difference,random_order,dag_topological,100,0.16475700899671608,0.11370466045533209,0.050737574347027144,2.275203620036337e-05,0.0003185285068050872,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,200,k_marginal_tvd,random_order,dag_topological,100,0.14479166666666665,0.13270833333333332,0.011249999999999993,7.32563404297833e-09,1.8314085107445825e-07,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,200,nnaa,random_order,dag_topological,100,0.561125,0.545125,0.023812499999999986,4.363503698045575e-12,9.599708135700264e-11,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,200,correlation_matrix_difference,vanilla_original,dag_topological,100,0.1270256963446825,0.11370466045533209,0.008091929559934817,0.2451729983495421,0.7355189950486263,False,not_significant
paper_8_comparator,csuite_mixed_simpson,200,k_marginal_tvd,vanilla_original,dag_topological,100,0.1408333333333333,0.13270833333333332,0.005458333333333301,0.00021882303935140033,0.0030635225509196046,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,200,nnaa,vanilla_original,dag_topological,100,0.5495000000000001,0.545125,0.004375000000000073,0.0019035870800348756,0.019035870800348756,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,500,correlation_matrix_difference,random_order,dag_topological,100,0.0961116603589892,0.0788249561536102,0.036130269851092155,0.00019901189269845365,0.0025871546050798976,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,500,k_marginal_tvd,random_order,dag_topological,100,0.11775,0.1065416666666666,0.012833333333333346,1.078705271967529e-10,3.2361158159025867e-09,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,500,nnaa,random_order,dag_topological,100,0.542,0.525375,0.02575000000000005,5.625254527462343e-12,1.181303450767092e-10,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,500,correlation_matrix_difference,vanilla_original,dag_topological,100,0.0933468877549649,0.0788249561536102,0.011538918834154328,0.09608261214226986,0.5764956728536191,False,not_significant
paper_8_comparator,csuite_mixed_simpson,500,k_marginal_tvd,vanilla_original,dag_topological,100,0.1134166666666666,0.1065416666666666,0.005083333333333322,1.1117215508092109e-05,0.00023346152566993428,True,comparator_wins
paper_8_comparator,csuite_mixed_simpson,500,nnaa,vanilla_original,dag_topological,100,0.5309999999999999,0.525375,0.0050000000000000044,0.00016766947367747188,0.0018443642104521906,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,20,correlation_matrix_difference,random_order,dag_topological,100,0.3288563936411074,0.30458138103926485,0.03570727339563067,0.0006984463217334928,0.008381355860801914,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,20,k_marginal_tvd,random_order,dag_topological,100,0.3097916666666667,0.3045416666666667,0.00666666666666671,1.3594410574303501e-06,2.8548262206037354e-05,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,20,nnaa,random_order,dag_topological,100,0.62925,0.622375,0.008499999999999952,3.1777729431193746e-06,3.495550237431312e-05,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,20,correlation_matrix_difference,vanilla_original,dag_topological,100,0.32778215825605017,0.30458138103926485,0.028284460825506473,0.014225206202028851,0.13173940802528347,False,not_significant
paper_8_comparator,csuite_nonlin_simpson,20,k_marginal_tvd,vanilla_original,dag_topological,100,0.31166666666666665,0.3045416666666667,0.005624999999999963,2.25151287549084e-06,4.9533283260798486e-05,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,20,nnaa,vanilla_original,dag_topological,100,0.6302500000000001,0.622375,0.008250000000000035,3.6302201049847585e-06,5.4453301574771376e-05,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,50,correlation_matrix_difference,random_order,dag_topological,100,0.2218474852425395,0.15652347239935285,0.05645715730768046,6.11649580871073e-08,1.1009692455679314e-06,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,50,k_marginal_tvd,random_order,dag_topological,100,0.2548333333333333,0.24625,0.009874999999999967,9.588314404652184e-13,3.260026897581743e-11,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,50,nnaa,random_order,dag_topological,100,0.5814999999999999,0.569,0.014374999999999916,6.491523677681831e-13,1.5579656826436397e-11,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,50,correlation_matrix_difference,vanilla_original,dag_topological,100,0.18938060147417746,0.15652347239935285,0.029385188081047876,0.00014915489088450143,0.0022373233632675214,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,50,k_marginal_tvd,vanilla_original,dag_topological,100,0.25708333333333333,0.24625,0.010416666666666706,3.0717604535203435e-14,1.1058337632673236e-12,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,50,nnaa,vanilla_original,dag_topological,100,0.58325,0.569,0.01268749999999999,2.093615983558081e-12,5.024678360539395e-11,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,100,correlation_matrix_difference,random_order,dag_topological,100,0.1443481940815674,0.12006098608894974,0.0450874299049535,8.628249618279228e-08,1.4668024351074687e-06,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,100,k_marginal_tvd,random_order,dag_topological,100,0.23654166666666665,0.22404166666666664,0.01295833333333335,7.23331052631872e-17,2.893324210527488e-15,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,100,nnaa,random_order,dag_topological,100,0.557625,0.5427500000000001,0.017500000000000016,5.6982010711076315e-16,1.7094603213322896e-14,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,100,correlation_matrix_difference,vanilla_original,dag_topological,100,0.14634088554095545,0.12006098608894974,0.03638858368986365,1.3319815646801613e-07,2.5307649728923064e-06,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,100,k_marginal_tvd,vanilla_original,dag_topological,100,0.2355,0.22404166666666664,0.011041666666666707,4.284588826529777e-15,1.5852978658160176e-13,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,100,nnaa,vanilla_original,dag_topological,100,0.5563750000000001,0.5427500000000001,0.014499999999999957,5.071509365773362e-14,1.470737716074275e-12,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,200,correlation_matrix_difference,random_order,dag_topological,100,0.09943245239806325,0.0748864290713042,0.024432599275651952,0.0007072581236009138,0.008381355860801914,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,200,k_marginal_tvd,random_order,dag_topological,100,0.22229166666666667,0.21370833333333328,0.010083333333333347,6.455888993276463e-15,2.5177967073778203e-13,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,200,nnaa,random_order,dag_topological,100,0.544,0.52675,0.015375000000000028,2.5699256787533005e-16,7.966769604135232e-15,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,200,correlation_matrix_difference,vanilla_original,dag_topological,100,0.09725958016162965,0.0748864290713042,0.015258388947123024,0.027285808816424915,0.21828647053139932,False,not_significant
paper_8_comparator,csuite_nonlin_simpson,200,k_marginal_tvd,vanilla_original,dag_topological,100,0.21987499999999993,0.21370833333333328,0.0072499999999999995,4.9269205135993005e-12,1.5766145643517762e-10,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,200,nnaa,vanilla_original,dag_topological,100,0.539625,0.52675,0.011250000000000038,6.175658280692367e-13,1.5439145701730916e-11,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,500,correlation_matrix_difference,random_order,dag_topological,100,0.062419412750779,0.0591860078833837,0.012618284870132775,0.08129332564998845,0.4877599538999307,False,not_significant
paper_8_comparator,csuite_nonlin_simpson,500,k_marginal_tvd,random_order,dag_topological,100,0.2073333333333333,0.20199999999999996,0.006041666666666702,1.3837896901654272e-10,4.012990101479739e-09,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,500,nnaa,random_order,dag_topological,100,0.52425,0.514375,0.009749999999999981,3.8587490026495256e-10,7.717498005299052e-09,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,500,correlation_matrix_difference,vanilla_original,dag_topological,100,0.0666720186125449,0.0591860078833837,0.0090973692991787,0.10535026094391692,0.5764956728536191,False,not_significant
paper_8_comparator,csuite_nonlin_simpson,500,k_marginal_tvd,vanilla_original,dag_topological,100,0.20587499999999997,0.20199999999999996,0.0030000000000000027,0.00014305772546022063,0.002431981332823751,True,comparator_wins
paper_8_comparator,csuite_nonlin_simpson,500,nnaa,vanilla_original,dag_topological,100,0.5195,0.514375,0.0059374999999999845,4.92505245842952e-05,0.0005910062950115424,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,20,correlation_matrix_difference,random_order,dag_topological,100,0.3145209084349193,0.33378319794817646,-0.033212668472074075,0.013955675735869692,0.12560108162282724,False,not_significant
paper_8_comparator,csuite_symprod_simpson,20,k_marginal_tvd,random_order,dag_topological,100,0.34091666666666665,0.32579166666666665,0.012250000000000011,6.054065876502175e-10,1.5740571278905656e-08,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,20,nnaa,random_order,dag_topological,100,0.629375,0.616,0.011750000000000038,2.667191199421575e-07,3.467348559248047e-06,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,20,correlation_matrix_difference,vanilla_original,dag_topological,100,0.33408329918814517,0.33378319794817646,-0.03891604170647216,0.0019944733546155913,0.023933680255387096,True,comparator_loses
paper_8_comparator,csuite_symprod_simpson,20,k_marginal_tvd,vanilla_original,dag_topological,100,0.3470833333333334,0.32579166666666665,0.017333333333333353,1.830039780176053e-12,6.039131274580974e-11,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,20,nnaa,vanilla_original,dag_topological,100,0.634625,0.616,0.014125000000000054,1.9323900294309085e-09,3.864780058861817e-08,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,50,correlation_matrix_difference,random_order,dag_topological,100,0.20158986025769934,0.22841991438408954,-0.016852142154216713,0.12180389428011705,0.5647547065813103,False,not_significant
paper_8_comparator,csuite_symprod_simpson,50,k_marginal_tvd,random_order,dag_topological,100,0.2724166666666667,0.26229166666666665,0.011000000000000024,4.0093594608303164e-12,1.2829950274657013e-10,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,50,nnaa,random_order,dag_topological,100,0.57,0.558125,0.011374999999999996,3.235397713509331e-09,5.500176112965863e-08,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,50,correlation_matrix_difference,vanilla_original,dag_topological,100,0.21010094648044594,0.22841991438408954,-0.020062651811727204,0.04726549096365713,0.3308584367455999,False,not_significant
paper_8_comparator,csuite_symprod_simpson,50,k_marginal_tvd,vanilla_original,dag_topological,100,0.2694583333333333,0.26229166666666665,0.0067499999999999505,6.234721764804698e-08,1.4963332235531274e-06,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,50,nnaa,vanilla_original,dag_topological,100,0.566375,0.558125,0.007250000000000034,4.410689672919575e-05,0.0005733896574795448,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,100,correlation_matrix_difference,random_order,dag_topological,100,0.1658463754935319,0.19594611500465187,-0.02155492382421434,0.017835972921502692,0.14268778337202154,False,not_significant
paper_8_comparator,csuite_symprod_simpson,100,k_marginal_tvd,random_order,dag_topological,100,0.24249999999999994,0.23616666666666664,0.007208333333333303,4.6048858431329185e-10,1.243319177645888e-08,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,100,nnaa,random_order,dag_topological,100,0.5445,0.534,0.009500000000000064,2.3372988613077433e-09,4.207137950353938e-08,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,100,correlation_matrix_difference,vanilla_original,dag_topological,100,0.18141538118104716,0.19594611500465187,-0.021979925186305822,0.007171580689875418,0.0788873875886296,False,not_significant
paper_8_comparator,csuite_symprod_simpson,100,k_marginal_tvd,vanilla_original,dag_topological,100,0.23958333333333334,0.23616666666666664,0.003375000000000003,0.00019496942432095126,0.0030148865934019947,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,100,nnaa,vanilla_original,dag_topological,100,0.53925,0.534,0.003875000000000073,0.005238398697772492,0.047145588279952425,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,200,correlation_matrix_difference,random_order,dag_topological,100,0.1179863271487783,0.0961272913970409,0.006824500683978132,0.2623330281559302,0.7869990844677905,False,not_significant
paper_8_comparator,csuite_symprod_simpson,200,k_marginal_tvd,random_order,dag_topological,100,0.2213333333333333,0.2185,0.00424999999999999,3.9779093152158745e-06,7.955818630431749e-05,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,200,nnaa,random_order,dag_topological,100,0.525375,0.5189999999999999,0.005500000000000033,8.613886174158311e-05,0.000775249755674248,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,200,correlation_matrix_difference,vanilla_original,dag_topological,100,0.10549043935507045,0.0961272913970409,-0.0029825046909608254,0.6132542176643868,0.7355189950486263,False,not_significant
paper_8_comparator,csuite_symprod_simpson,200,k_marginal_tvd,vanilla_original,dag_topological,100,0.21899999999999994,0.2185,0.002874999999999947,0.00018843041208762467,0.0030148865934019947,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,200,nnaa,vanilla_original,dag_topological,100,0.5235000000000001,0.5189999999999999,0.003375000000000017,0.0084003460912057,0.0672027687296456,False,not_significant
paper_8_comparator,csuite_symprod_simpson,500,correlation_matrix_difference,random_order,dag_topological,100,0.0908981505816116,0.10119907577079115,-0.012068576280314335,0.11295094131626206,0.5647547065813103,False,not_significant
paper_8_comparator,csuite_symprod_simpson,500,k_marginal_tvd,random_order,dag_topological,100,0.2078333333333333,0.20525,0.0023749999999999813,0.0004893711827630157,0.00685119655868222,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,500,nnaa,random_order,dag_topological,100,0.51325,0.5097499999999999,0.0032499999999999196,0.017669744791183155,0.12368821353828208,False,not_significant
paper_8_comparator,csuite_symprod_simpson,500,correlation_matrix_difference,vanilla_original,dag_topological,100,0.0971125137746295,0.10119907577079115,-0.01582235428363925,0.013173940802528346,0.13173940802528347,False,not_significant
paper_8_comparator,csuite_symprod_simpson,500,k_marginal_tvd,vanilla_original,dag_topological,100,0.2075833333333333,0.20525,0.002416666666666678,0.00027500683550375895,0.0035750888615488662,True,comparator_wins
paper_8_comparator,csuite_symprod_simpson,500,nnaa,vanilla_original,dag_topological,100,0.5117499999999999,0.5097499999999999,0.0014999999999999597,0.36583662290144214,0.7316732458028843,False,not_significant
paper_8_comparator,csuite_weak_arrows,20,correlation_matrix_difference,random_order,dag_topological,100,1.6229038002896654,1.35347624574981,0.25042133081471174,2.9560176396295438e-12,7.685645863036814e-11,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,20,k_marginal_tvd,random_order,dag_topological,100,0.3219444444444445,0.31843749999999993,0.0034375000000000516,4.9294820666345935e-05,0.0008380119513278809,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,20,nnaa,random_order,dag_topological,100,0.665,0.6425,0.02012499999999995,3.3429433654442715e-15,9.36024142324396e-14,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,20,correlation_matrix_difference,vanilla_original,dag_topological,100,1.6344556692061474,1.35347624574981,0.24605328103754592,3.4412810293497976e-15,1.2044483602724292e-13,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,20,k_marginal_tvd,vanilla_original,dag_topological,100,0.3230624999999999,0.31843749999999993,0.00313541666666671,6.09517247205426e-05,0.0010971310449697667,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,20,nnaa,vanilla_original,dag_topological,100,0.6615,0.6425,0.017625000000000002,2.7590673215007824e-15,8.829015428802504e-14,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,50,correlation_matrix_difference,random_order,dag_topological,100,0.8969902143841084,0.6609428350565998,0.2611924160289708,5.0264575344033727e-17,1.859789287729248e-15,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,50,k_marginal_tvd,random_order,dag_topological,100,0.2795902777777778,0.2775208333333333,0.0020277777777777395,0.0004218711298836646,0.006328066948254969,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,50,nnaa,random_order,dag_topological,100,0.597125,0.57925,0.015874999999999972,1.3422499162730685e-12,3.0871748074280573e-11,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,50,correlation_matrix_difference,vanilla_original,dag_topological,100,0.893786108826987,0.6609428350565998,0.25015835100586825,1.798758841783531e-16,6.4755318304207115e-15,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,50,k_marginal_tvd,vanilla_original,dag_topological,100,0.2805833333333334,0.2775208333333333,0.0021111111111110914,0.00032041207016355407,0.003844944841962649,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,50,nnaa,vanilla_original,dag_topological,100,0.59375,0.57925,0.014374999999999943,2.6866489189514168e-14,8.05994675685425e-13,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,100,correlation_matrix_difference,random_order,dag_topological,100,0.675460260507174,0.47444107957097836,0.1723472360324801,1.9809780081603543e-15,6.537227426929169e-14,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,100,k_marginal_tvd,random_order,dag_topological,100,0.26302083333333337,0.2603263888888889,0.0016875000000000778,0.0007343038954145503,0.008854582689593245,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,100,nnaa,random_order,dag_topological,100,0.5562499999999999,0.546875,0.008999999999999952,1.022825661833242e-07,1.4319559265665388e-06,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,100,correlation_matrix_difference,vanilla_original,dag_topological,100,0.6174793475734006,0.47444107957097836,0.14043310029026346,2.0689769896103186e-13,6.413828667791987e-12,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,100,k_marginal_tvd,vanilla_original,dag_topological,100,0.26278472222222227,0.2603263888888889,0.0014722222222223053,0.0008012309189379327,0.00881354010831726,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,100,nnaa,vanilla_original,dag_topological,100,0.5585,0.546875,0.011499999999999955,2.7082806351783575e-10,5.958217397392387e-09,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,200,correlation_matrix_difference,random_order,dag_topological,100,0.4647783343939257,0.3472483896853368,0.10144838655493785,5.699537283654099e-12,1.4248843209135247e-10,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,200,k_marginal_tvd,random_order,dag_topological,100,0.2513541666666667,0.25033333333333335,0.00107638888888896,0.008191527683583642,0.040957638417918205,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,200,nnaa,random_order,dag_topological,100,0.53575,0.5273749999999999,0.007875000000000021,7.76837962580965e-10,1.4759921289038336e-08,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,200,correlation_matrix_difference,vanilla_original,dag_topological,100,0.4431187504929635,0.3472483896853368,0.08444619584004966,1.4644116702504573e-10,3.6610291756261433e-09,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,200,k_marginal_tvd,vanilla_original,dag_topological,100,0.2508680555555556,0.25033333333333335,0.0007986111111111735,0.018855482982991948,0.09427741491495974,False,not_significant
paper_8_comparator,csuite_weak_arrows,200,nnaa,vanilla_original,dag_topological,100,0.534,0.5273749999999999,0.007125000000000048,1.0993413187997097e-08,2.0887485057194484e-07,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,500,correlation_matrix_difference,random_order,dag_topological,100,0.32470517667344684,0.26743119434818297,0.06703590725801632,2.5640148638462555e-10,5.3844312140771364e-09,True,comparator_wins
paper_8_comparator,csuite_weak_arrows,500,k_marginal_tvd,random_order,dag_topological,100,0.24475,0.24414583333333326,0.00017361111111119376,0.6265961719599837,1.0,False,not_significant
paper_8_comparator,csuite_weak_arrows,500,nnaa,random_order,dag_topological,100,0.516625,0.512625,0.0032500000000000306,0.01974110463721123,0.12368821353828208,False,not_significant
