algorithm,column_order,train_size,seed,corr_X0_X3,corr_X0_X2,synthetic_npz,graph_structure
dag,topological,100,285,0.0023938536178320646,0.0025091534480452538,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s285.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,286,-0.007704672869294882,-0.007053024135529995,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s286.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,287,0.01171234343200922,0.011530410498380661,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s287.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,288,0.005299441982060671,0.005698296707123518,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s288.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,289,-0.02622368559241295,-0.027140796184539795,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s289.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,290,-0.010692602023482323,-0.01068355143070221,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s290.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,291,0.030681611970067024,0.03145985305309296,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s291.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,292,-0.016130506992340088,-0.01507764682173729,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s292.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,293,0.00764120789244771,0.008312872610986233,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s293.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,294,0.03526761755347252,0.03446083515882492,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s294.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,295,-0.023202979937195778,-0.023923100903630257,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s295.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,296,-0.03482981398701668,-0.034916073083877563,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s296.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,297,0.021022988483309746,0.02093295380473137,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s297.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,298,-0.007575810421258211,-0.007425141055136919,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s298.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,299,-0.016798488795757294,-0.015987247228622437,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s299.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,300,-0.0012960711028426886,-0.0007297880947589874,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s300.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,301,0.008453390561044216,0.008478501811623573,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s301.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,302,0.009982425719499588,0.0071098655462265015,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s302.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,303,-0.0033003047574311495,-0.0024981643073260784,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s303.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,304,0.017209868878126144,0.016157619655132294,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s304.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,305,-0.017100892961025238,-0.009283887222409248,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s305.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,306,-0.023145806044340134,-0.025761619210243225,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s306.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,307,-0.0034125049132853746,-0.0025704114232212305,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s307.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,308,0.0189373679459095,0.019333593547344208,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s308.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,309,0.013872720301151276,0.013315790332853794,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s309.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,310,-0.029598243534564972,-0.029860273003578186,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s310.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,311,-0.0001481435028836131,0.0003219763748347759,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s311.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,312,-0.044763658195734024,-0.045837901532649994,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s312.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,313,0.00414890144020319,0.0026768476236611605,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s313.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,314,0.0035514510236680508,0.002947330242022872,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s314.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,315,0.04555127024650574,0.045611463487148285,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s315.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,316,-0.011980527080595493,-0.009099452756345272,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s316.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,317,-0.004261717665940523,-0.006488833576440811,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s317.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,318,-0.024229316040873528,-0.024034421890974045,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s318.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,319,-0.03474182263016701,-0.03490714728832245,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s319.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,320,0.043605681508779526,0.04408951848745346,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s320.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,321,0.014850995503365993,0.01541287824511528,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s321.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,322,0.03194815665483475,0.03215311840176582,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s322.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,323,0.02824840508401394,0.027480607852339745,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s323.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,324,0.002484314376488328,0.002675879281014204,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s324.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,325,-0.014818135648965836,-0.014746760949492455,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s325.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,326,0.002939129713922739,0.0035655710380524397,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s326.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,327,0.01056822668761015,0.011064988560974598,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s327.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,328,0.004257924854755402,0.004322344902902842,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s328.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,329,-0.0014177411794662476,-0.001548961503431201,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s329.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,330,0.013609593734145164,0.014113079756498337,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s330.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,331,-0.014846143312752247,-0.015022214502096176,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s331.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,332,0.00159362331032753,0.0012445672182366252,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s332.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,333,-0.015375780873000622,-0.015070273540914059,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s333.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,334,-0.01235016155987978,-0.011846805922687054,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s334.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,335,-0.0025389352813363075,-0.0027748208958655596,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s335.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,336,0.003909383900463581,0.003529798472300172,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s336.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,337,-0.007482659537345171,-0.0058036684058606625,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s337.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,338,-0.017604174092411995,-0.01809096895158291,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s338.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
dag,topological,100,339,0.006842004135251045,0.00801163725554943,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_dag_topological_ts100_s339.npz,"{0: [], 1: [], 2: [1], 3: [0, 2]}"
cpdag_minimal,original,100,240,-0.010131106711924076,-0.0067927357740700245,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s240.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,241,0.026039784774184227,0.028859099373221397,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s241.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,242,0.005505620967596769,0.0035310029052197933,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s242.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,243,0.010150505229830742,0.007871787063777447,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s243.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,244,-0.023161251097917557,-0.02222798950970173,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s244.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,245,0.005273039918392897,0.006569298915565014,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s245.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,246,0.00043376022949814796,-0.0012644162634387612,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s246.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,247,0.011686158366501331,0.013719363138079643,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s247.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,248,0.007625787518918514,0.008241567760705948,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s248.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,249,0.038956768810749054,0.042391300201416016,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s249.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,250,-0.012898599728941917,-0.008297505788505077,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s250.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,251,0.008739635348320007,0.009254669770598412,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s251.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,252,0.035398609936237335,0.03472069650888443,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s252.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,253,-0.015485490672290325,-0.013538499362766743,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s253.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,254,0.0013342893216758966,0.0022107793483883142,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s254.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,255,0.01798139698803425,0.020115384832024574,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s255.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,256,-0.019137699156999588,-0.01593756675720215,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s256.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,257,-0.018581770360469818,-0.019698798656463623,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s257.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,258,0.019175268709659576,0.018121255561709404,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s258.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,259,-0.018387321382761,-0.01779949851334095,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s259.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,260,-0.00015700051153544337,0.000328919937601313,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s260.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,261,0.026734448969364166,0.02843891829252243,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s261.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,262,-0.006457516923546791,-0.00817218516021967,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s262.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,263,-0.023517737165093422,-0.021484963595867157,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s263.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,264,-0.00826035626232624,-0.009319456294178963,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s264.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,265,0.019839821383357048,0.02080524154007435,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s265.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,266,0.0009242704254575074,0.0027971870731562376,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s266.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,267,0.007290368899703026,0.008327563293278217,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s267.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,268,0.012304553762078285,0.011236445046961308,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s268.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
cpdag_minimal,original,100,269,0.014958390966057777,0.011878877878189087,<work_root>/data/cleaned_npz_archive/comparison_current_cleaned_20260429/datasets/custom_scm_noise1e-2/synthetic/synthetic_cpdag_minimal_original_ts100_s269.npz,"{0: {""parents"": [], ""undirected"": []}, 1: {""parents"": [0, 2], ""undirected"": []}, 2: {""parents"": [], ""undirected"": [3]}, 3: {""parents"": [], ""undirected"": [2]}}"
